"gene","cope"
"PDE5A",0.213869498102172
"PARVA",0.213873657968256
"SIRT5",0.213881180086704
"RARG",0.213970035875057
"DOCK4",0.214089929762391
"AKAP11",0.214130485143582
"BTC",0.214187216654262
"NLGN1",0.214202304109892
"SS18",0.214353076356248
"PNMA3",0.214427045517163
"NRG4",0.214469489722039
"CENPE",0.214594715606041
"SVIP",0.214659998443795
"ATP2B4",0.214667557608984
"TRPC6",0.214728611667816
"FNDC5",0.214819461753682
"TMEM265",0.214834559615958
"SMC6",0.214865749816966
"SMPDL3A",0.214893193382456
"CDC20",0.214934752270023
"GPR155",0.215108311547135
"PGBD5",0.215147018164978
"DNAJC1",0.215151757186149
"STK26",0.215154965631185
"DOT1L",0.215209773538691
"SEC61A1",0.215228156093959
"LCORL",0.215373470845215
"SLC25A43",0.215389454492672
"SPESP1",0.215452262301253
"CRISPLD1",0.215502049729845
"GSX1",0.215504737318316
"SPRYD3",0.215619171120698
"QPRT",0.215637940744925
"EFHB",0.215685563264622
"CDCA3",0.21569243846951
"TOR1AIP1",0.215713124929669
"MASP1",0.215739557742351
"KCNK2",0.215762377653942
"BMPER",0.215921646395936
"GPRIN1",0.215942616069639
"GRIA4",0.216049768528473
"PDP1",0.216059811802603
"ERRFI1",0.21610462891421
"PRSS12",0.216117300907855
"GLDN",0.216149592594059
"FAM24B",0.216191666611098
"SLC16A8",0.216191666611098
"MAB21L1",0.216199614058209
"PLEKHH3",0.21626615948537
"NKAIN1",0.21628647741729
"PCED1B",0.216389528341292
"CDCA4",0.216421966687171
"NALCN",0.216440864394532
"ZNF267",0.216446411077294
"AGBL1",0.216478121190814
"CFAP100",0.216485601332824
"FBLN1",0.216515264838156
"AP4E1",0.216566820668109
"MARS2",0.216586087077947
"NCAPG2",0.216668399248782
"HR",0.216677442714489
"ZNF621",0.216777034634974
"TRIM17",0.216838593108527
"ASIC1",0.216877050470541
"SV2C",0.21693441598089
"INTU",0.216939253113052
"CACNA2D1",0.216944345976604
"SLC17A8",0.217078121823088
"FEN1",0.217086229422973
"SLC47A1",0.217088438253197
"ADAMTS5",0.217089809838084
"SEMA4F",0.217134253952308
"NT5C1A",0.217227008163302
"EVC2",0.217227597134905
"DHRS3",0.217253549858873
"ZMAT3",0.217315104930061
"CSMD2",0.217394242301828
"TTC23",0.217420533691362
"CDC34",0.217427716752594
"PLS3",0.217440791968993
"PCTP",0.217548237512025
"FLRT1",0.217601489501311
"XYLB",0.217661753252826
"IVNS1ABP",0.217748835124105
"INA",0.217875299300523
"HEG1",0.217929277974163
"NDST3",0.217938763469955
"EFNB1",0.217970612943737
"ZCWPW2",0.218136699052832
"SPDYE1",0.218180075666102
"CASD1",0.218229085153791
"IGF2BP3",0.218259783833816
"CELF2",0.218316045805527
"SYT6",0.218328317877271
"TRIM6",0.218328936415208
"AHCYL2",0.218396689656923
"RCOR2",0.218426938031896
"OTULIN",0.218500301143125
"ZNF69",0.218501416575707
"CATSPER2",0.218510768400896
"SLC48A1",0.218698231462656
"EFNA2",0.218837857539571
"P3H1",0.218838536590606
"GGT7",0.218875990650924
"USP1",0.218893932297431
"EQTN",0.21897043345202
"B3GALNT2",0.219153270889493
"VEPH1",0.219206892480456
"ZDHHC14",0.219219826994349
"TMED8",0.219413309889104
"B3GALT2",0.219500618077683
"EPCAM",0.219628545375751
"PAQR5",0.219643924732806
"MFSD8",0.21973959181698
"NTSR1",0.219841315234939
"LRR1",0.219878716905662
"PCYT2",0.219939561009843
"FAIM2",0.220009151177031
"CDC25A",0.220025917387155
"CPNE5",0.220086922051516
"SMTNL2",0.220126920608212
"N4BP3",0.22019501317785
"HSDL2",0.220464961601604
"GREB1",0.220481894847348
"DOCK1",0.220516947719293
"KDM3A",0.220542623327804
"LIG1",0.220654972814405
"NYAP2",0.220728016258261
"EPB42",0.220741072659842
"FAAH",0.220775314102202
"NRL",0.220907680039239
"CACNB2",0.220926333928535
"SLC30A4",0.220989302762835
"TMEM182",0.221001201297524
"KCNB1",0.22100457489974
"PLD1",0.22100863865636
"ATP6V1C1",0.221010245992554
"SLC25A15",0.22103010458116
"ELOVL4",0.221043298898953
"RAB29",0.221062043229963
"CRTAP",0.221073225910864
"CDH7",0.221117833415698
"SOHLH2",0.221121949556087
"NEK6",0.22113171390911
"LRRTM3",0.221209331239102
"CAMKK1",0.221225590846516
"TMEM232",0.221256948108739
"TRAM1L1",0.221279024745649
"GARNL3",0.221298189804321
"CXCL14",0.221303664850739
"CACNG2",0.221311891310502
"OLFML1",0.221374616399794
"KIF24",0.221414959551001
"CEP128",0.221519549948534
"TNK2",0.221525259737645
"SDAD1",0.221642432527214
"ITSN1",0.221654529348084
"RRAS",0.221669856672316
"SLC8A1",0.22168106473661
"FOXO6",0.2218158382531
"SYT9",0.221863668327561
"NECAB2",0.221995194383571
"SPRED1",0.222100553455123
"PRLHR",0.222166024367729
"P2RY6",0.222186596798663
"CTTNBP2",0.222262467316149
"LDLRAP1",0.222266844938401
"GSN",0.222329787513627
"CDH20",0.222409935055371
"C1S",0.22254038777428
"SCG3",0.22267432677086
"ARHGAP19",0.222686619042578
"PRDM5",0.222692246495508
"ADAMTSL1",0.222693240633479
"DEPTOR",0.222788607552609
"SYNJ1",0.222797479317738
"TGFB1I1",0.222853227265809
"MON1B",0.222969259456251
"AP5S1",0.223072726802376
"CTSH",0.223080213518144
"ZMAT4",0.223143730349403
"SLC6A7",0.223425883745249
"POLE2",0.223455814528864
"PCDH9",0.223463773253395
"FAM43B",0.223675099791321
"ELF1",0.22368331250651
"LCAT",0.223704483175427
"NFASC",0.2237870957774
"BTAF1",0.223794001657456
"TAF8",0.223855577538679
"SCN2B",0.224041110978599
"KLHDC1",0.224065430001579
"ZC3H10",0.22412362680115
"CKAP2",0.224163374424354
"PTGDR2",0.224223499950106
"PSAT1",0.224265773527556
"SCARF1",0.224286868159269
"MDFIC",0.224293077700861
"SYT7",0.224295302756677
"KCTD12",0.224358912479822
"ALKBH8",0.224383007359636
"RHOC",0.224565705710192
"C6orf163",0.224631056744839
"SLC35B4",0.224783297286984
"NRIP3",0.224841480474265
"C2orf50",0.224874734925409
"BORA",0.224915903087698
"DNHD1",0.224927846157066
"CCND1",0.224957404909449
"OTX1",0.224977399866597
"ADAP1",0.225000286272498
"CRHR2",0.225032955821617
"RBM27",0.225104468639521
"SIGLEC1",0.225151550693818
"UPB1",0.22525107593028
"HSPB1",0.225252991051163
"USP53",0.225290394638206
"C11orf65",0.225291870688654
"GTDC1",0.225403126766902
"CDON",0.225551782282826
"AHNAK",0.225693201884446
"PAQR9",0.22573192746444
"TP53TG5",0.225771975179538
"VSTM2B",0.225772663379805
"TMEM131",0.225807235369163
"CEL",0.225813580524844
"SNPH",0.225944323655114
"NME9",0.225955096734377
"RP2",0.225958501790612
"GULP1",0.225972096107372
"DCT",0.226020988589555
"MAPT",0.226160935838355
"PODNL1",0.226179409886842
"CDHR1",0.226374437618193
"DDX60",0.226444149176281
"CHST11",0.226449381062086
"SMIM17",0.22651531112385
"NLK",0.226575748797926
"GGCT",0.226602393246213
"DUSP10",0.226680297285209
"PRKAR2B",0.226702785245319
"STMN2",0.226715780712976
"HMG20B",0.227023058081766
"ADRA1D",0.227071829655439
"TBCD",0.227097934006349
"CHN1",0.227126973529956
"MYLIP",0.227276700402154
"AGAP2",0.227312987724146
"HLF",0.227532998076876
"RLBP1",0.22758147249488
"SPNS2",0.227585254560669
"KCND2",0.2276051555454
"TTC9B",0.227672172766553
"CHST1",0.227682388054261
"VANGL1",0.227762573963604
"TMEM64",0.227781419712889
"MTHFD1L",0.22781939816486
"ARHGAP24",0.227927051998119
"RASAL1",0.227966825913887
"NUDT14",0.228025038270089
"SLITRK6",0.228094252562735
"NTF3",0.228149182686708
"MPPED2",0.228226400109493
"ZNF251",0.22832415424088
"TEP1",0.228429443195438
"DLX2",0.22849569505862
"GJC1",0.228516804301107
"NT5C",0.22851915223995
"PDXP",0.228711084713374
"SMAD4",0.228739849912735
"GPCPD1",0.228740456628384
"OSBPL3",0.228748108768627
"PARVG",0.22879817010416
"COL19A1",0.228874079946768
"MAPRE3",0.228879311278179
"CEBPA",0.22892183795023
"CCNA2",0.228992831915167
"OXGR1",0.229009766382874
"ZNF816",0.229079599394693
"ZNF697",0.22909153983042
"LRRC4C",0.229112005905257
"BEST1",0.22914428767579
"CHIC1",0.229158380417404
"DDR2",0.229187362028888
"EGR1",0.229282551365655
"SLC27A4",0.229465839049716
"WSCD2",0.229466977707355
"GAREM1",0.229512824211219
"LGMN",0.229659297450133
"PAWR",0.229697596967238
"MTTP",0.229743318877034
"ARHGAP10",0.229821080173298
"GPR180",0.229932177106416
"RNF128",0.22993704126274
"FAM110C",0.230008091595643
"SOX10",0.230129758169615
"EDIL3",0.230152586531753
"NSG1",0.230155613002114
"CDCA5",0.230330533462966
"MOV10",0.230357361336806
"CYTH1",0.23037728156443
"PKMYT1",0.230473678008055
"ELN",0.230493435493194
"WIPF1",0.23053976414526
"IL17RB",0.230560422825702
"GPR149",0.230612288824725
"WASF2",0.230655251047165
"TNFRSF1A",0.230805263296723
"HGF",0.230827211836708
"PNPLA3",0.230827233195035
"TMPRSS13",0.230944161875549
"RAB27B",0.231024635848025
"MASTL",0.231065367983097
"CHRNA3",0.231157139583262
"VIM",0.231183094923726
"ANKRD44",0.23129603416979
"FBXL17",0.231304899491667
"MFAP5",0.231370790381835
"GJD3",0.231373220734516
"SEMA3E",0.231506209925301
"SSBP2",0.231725689803709
"HEATR4",0.231739789661868
"GAREM2",0.231741134018035
"LRRC37A3",0.231760099054909
"SLC41A2",0.23200249178222
"MEIS2",0.232004007250753
"ZBTB18",0.232014395462418
"ABLIM2",0.232108355932057
"PLCD1",0.232178716869705
"NISCH",0.232235362359246
"RGS11",0.232318256458846
"MTMR10",0.232338223099512
"KANSL1L",0.232341167482914
"MGST1",0.232375566300782
"CYBRD1",0.232491314048669
"MYL7",0.232506735821117
"SLC1A6",0.232551121923506
"CCSER1",0.232606106688835
"TAS2R14",0.232829919151309
"KCNT1",0.232987446107091
"HIVEP3",0.233081004099655
"QDPR",0.233105712674451
"ZNF473",0.233227650032804
"CYYR1",0.233238378982194
"ZNF540",0.233293326709362
"ARHGEF17",0.233520016301757
"NDRG4",0.233531642085627
"PCDHA1",0.233547646139644
"IGSF3",0.233599287349742
"ZNF572",0.233623699037614
"SLC25A12",0.2336401342411
"CLIP4",0.233668386540933
"GABRB1",0.233688950037174
"GATAD1",0.233803693769745
"ETV1",0.2338046172229
"KCNH4",0.233833748579799
"GEM",0.233836950049962
"ASPHD1",0.233848449808745
"PPEF1",0.233857351974891
"HS2ST1",0.234011861727094
"TSC22D4",0.234108894453799
"TMC7",0.234158668781158
"MSH4",0.23416775613367
"ITSN2",0.234181122103463
"CELF3",0.23421916062587
"PHTF1",0.234245187933521
"SLC36A1",0.234348367068554
"SLC16A2",0.23455422361627
"RALYL",0.23461424133934
"PSTPIP1",0.234615477444735
"AVL9",0.234651937389018
"PLEKHA6",0.234677321325904
"GPRIN3",0.234680413423335
"FABP5",0.234907788663296
"PCDHGC3",0.235021939129833
"INCENP",0.235069463479503
"ZNF317",0.235096907464231
"AHSG",0.235128721285269
"CCKBR",0.23513546183164
"KNSTRN",0.235298197509247
"ZNF804B",0.23534237780411
"ELOVL7",0.235401461175002
"TCTA",0.235439334596826
"DGKG",0.235457328366637
"SPATA24",0.235537684686179
"PPARA",0.235626982221823
"PMP22",0.235631719694934
"TMEM150C",0.235641084418554
"NPAS2",0.235786466322507
"TRIM7",0.235792710891626
"ANKRD29",0.235964064848936
"RFWD3",0.235965608623378
"CACNA1D",0.23605124655034
"PCGF5",0.236147594771553
"PKP4",0.236174708895919
"DPYS",0.236280765724704
"SLC38A1",0.236461857449351
"CAMK2G",0.236654605514037
"RNF150",0.236673957229242
"GIPC2",0.236698183374577
"PNMA2",0.236786436761222
"ABCC9",0.236956240351037
"PDE6B",0.237002843107378
"RAB26",0.237034009031015
"SAMSN1",0.23707513736516
"RIMS4",0.237144635424496
"PLIN4",0.237226112091986
"LRP5",0.237251663967029
"MAP7D3",0.237363641557621
"UBE2E2",0.237450469702342
"KLHL4",0.237505131524319
"ALG8",0.237553766261311
"FAM181B",0.23756903791173
"NCAPH",0.237774177431176
"ARMC2",0.237824754045604
"IGIP",0.237830058981451
"SYTL2",0.238056476974587
"LRRC73",0.238077251761663
"IDE",0.238263600569932
"LTBP4",0.238272841295255
"PRKCA",0.238367824829269
"DSCAML1",0.238534357268598
"NFE2L1",0.23858857217299
"TROAP",0.238797450149405
"AXIN2",0.238847236901096
"COL1A2",0.238854410566775
"GSE1",0.238982785169831
"BUB3",0.239063329613769
"GRIP1",0.239067521956463
"SLC46A3",0.239109086634758
"INHBB",0.239273779538699
"ANKRD9",0.239305379986214
"NRP1",0.239411665833083
"HRC",0.239422809375136
"FOLH1",0.239444636352074
"IQSEC1",0.239598245946454
"HSD3B7",0.239799482493154
"MGLL",0.239886288795756
"SPTSSA",0.239926086037026
"DCLK1",0.240017570157177
"SCN9A",0.240198219993464
"GAD1",0.240258998301427
"SPEF2",0.240308942461865
"AMPH",0.240338564265437
"PARPBP",0.240342954856751
"PLBD2",0.240356698483867
"IRF7",0.240392341021851
"ARFGEF3",0.240445566790061
"WDHD1",0.240497333799544
"PRKCZ",0.240497721737048
"ISLR2",0.240504650295327
"CACNG3",0.240566096100129
"UBE2QL1",0.240650364532952
"CCDC88C",0.24065259820517
"NPPC",0.240934459702147
"NGB",0.240981789230531
"EVC",0.240996324043618
"BRIP1",0.241027917097787
"L1CAM",0.241040506165862
"CA2",0.241146333941244
"TESC",0.241358927062984
"KCNIP2",0.241466165703703
"STK33",0.241476327171507
"LONRF3",0.241561063798909
"CLMP",0.241701351100003
"PACRG",0.241735571508656
"CD163L1",0.24174097706705
"PLXNA2",0.241808633037472
"NIM1K",0.241836494546687
"EFNA5",0.24183935471452
"EOGT",0.242028906588605
"ZGRF1",0.242308146950879
"ZNF467",0.242477326699267
"LAPTM4B",0.242551720364691
"KAZN",0.242685211832971
"ING5",0.242725588837155
"PIK3R1",0.242779690143627
"CLDN19",0.242817407454445
"ARMC8",0.243060518675834
"PTPN1",0.243103660383333
"GALNT8",0.243146912572566
"ADRB2",0.24315162886308
"ADARB1",0.243230914310616
"BTBD9",0.243247771048711
"FAM20A",0.243318750677596
"IRAK4",0.243329570447978
"ACTN1",0.243439299445732
"MAPK8IP3",0.243628338702199
"QRFPR",0.243637958944223
"FIGNL1",0.243665585839251
"CENPH",0.243844357636471
"KLHL32",0.243885017387331
"TMEM132B",0.243952185038506
"BEND6",0.244172955145455
"OXR1",0.244202946078145
"PIR",0.244213181651213
"ARHGEF6",0.244237180994554
"LAMP5",0.244244292283359
"TCF4",0.244347517839804
"PFAS",0.24437145491375
"TAP1",0.244409761271456
"NLGN2",0.244487196950065
"CADM3",0.244673923559521
"PROM1",0.244739046723778
"GNG8",0.24475063864137
"OVGP1",0.244892838947219
"SYT14",0.244983490812941
"CEP170B",0.24499347910346
"MSN",0.24499698289783
"SORBS3",0.245012593460754
"RBPMS2",0.245049226065261
"ANKDD1B",0.245077260231183
"PRDM16",0.245166516006489
"CXADR",0.245225801596168
"ZER1",0.245342545073325
"ASCL1",0.245367016625375
"MFSD6",0.245469385852438
"CBX2",0.245563719835064
"GLRA2",0.245629945021988
"BLACAT1",0.245682821059732
"MAGT1",0.245871665008532
"PRUNE2",0.245908576045246
"SLIT3",0.2460072900472
"RGMA",0.246067913575944
"ST3GAL1",0.246190044340309
"FBXO36",0.246413511438408
"RECK",0.246449961350792
"ENTPD3",0.246583353439069
"ASXL2",0.246742928292416
"CLSTN1",0.246752796392244
"IGF2BP1",0.246852027363582
"UCP2",0.246861960491256
"COG4",0.247008228580219
"ABCA7",0.247110666168965
"RFT1",0.247139743594334
"CRHBP",0.247166880048048
"SLC13A3",0.247205792253324
"TBL1X",0.247342954130678
"RPA1",0.24741374290024
"EMP3",0.247550118894298
"SOBP",0.247720844991181
"ENTPD4",0.247980211577328
"SUCLG2",0.248026682225937
"TIMP3",0.248051274693237
"GPR37L1",0.248076265042337
"KRT31",0.248090962250726
"MAD2L1",0.248248105350556
"SLC7A8",0.248297188588932
"TRPM8",0.248457537653089
"PCDH17",0.248536391816791
"PAX7",0.248544768122548
"SCRN1",0.248552129280664
"SLC44A3",0.248557547256287
"LTBP3",0.248570274772894
"HSPA6",0.248654884246889
"PDIA5",0.248830287011735
"TET1",0.248842101767839
"SLIT1",0.24884261009154
"STIM1",0.248960730053132
"STPG2",0.249097541320165
"HHIP",0.249101535812789
"ALCAM",0.24911508677473
"MAST1",0.249130475780545
"CLIC3",0.249282966865931
"CDH23",0.249645037081373
"ELFN1",0.249684510472643
"DGKA",0.249798525040513
"COL4A6",0.249823905523127
"SMARCA2",0.249838158515
"HAPLN3",0.249856908947327
"PIGM",0.249876888148295
"PHYHIP",0.249970264506146
"CYP4X1",0.250132884147617
"TTC32",0.250137000003038
"PLAGL1",0.250175210243715
"SLC32A1",0.250295448148023
"DDIT4L",0.250401866555041
"CHODL",0.250410306709699
"ABCB9",0.250505431533039
"STIM2",0.250605575193232
"TNFAIP8",0.250799163507598
"RIPK1",0.25080074482403
"OSBPL1A",0.250831738145859
"FAM81A",0.250886124136831
"PARP4",0.251141990489076
"SEZ6L2",0.251352772638262
"DAAM2",0.251412032379613
"PCSK5",0.251518627982027
"HOMER2",0.251561651847748
"SOX5",0.251776274216667
"NCAPD3",0.251879697826069
"BAIAP3",0.251920782282674
"TP53I3",0.251943989390021
"WASF1",0.252047996118094
"PCP4",0.252095228462751
"NEUROG2",0.252152860894451
"SNTG2",0.252292141419078
"ICA1",0.252355681739524
"KALRN",0.252384460234638
"PDS5B",0.252469830309942
"ALDH1A3",0.252469931632926
"SLC22A15",0.252661098097271
"NFIB",0.252910056989289
"ARHGAP23",0.25300030619051
"CNTN2",0.25316254295178
"DDIAS",0.25321272230452
"CAPN14",0.253218807831677
"SIPA1L1",0.253295797758774
"SH3BP5",0.253417076839925
"SLC37A1",0.253618284574336
"PLPPR5",0.25362541926866
"CHL1",0.253634440588942
"FOXG1",0.2539282549299
"ADORA2B",0.253963941558867
"FBXO27",0.253971878351141
"NPHP1",0.253990189696768
"SP7",0.254009376248774
"CDK6",0.254038577437793
"SPON1",0.25405524910349
"CHST10",0.254063855168034
"PPP1R13B",0.254094930319151
"FABP3",0.254144271678996
"ADCY1",0.254259754660438
"KCNA1",0.254316689896918
"TTN",0.254504925912598
"C5",0.254639458358134
"ATP8A1",0.254751647057036
"PLAUR",0.254755017527529
"ABCC8",0.254785145981655
"NBEAL2",0.254911350542057
"CALB2",0.255000415758244
"SLC30A6",0.255001395100188
"NAPEPLD",0.255065580543242
"KATNAL2",0.255197763811058
"SH3D19",0.255214363973209
"FAM135B",0.255225852875807
"IGF1",0.255243235877273
"PLP1",0.255244759566388
"HPCA",0.255285728890016
"KCNB2",0.255336915707514
"COL5A1",0.255463972855103
"ITGB8",0.255470039604647
"CD200R1",0.255486167796114
"FCGRT",0.255499844199138
"FGF13",0.255510212967825
"BST2",0.255599774920876
"XKR5",0.25568861490866
"TRPS1",0.255698944919096
"PLCE1",0.255748773101049
"CD53",0.255768956854437
"CEP112",0.256010559695517
"DKK3",0.256058463138111
"SYT12",0.256064448869345
"PMAIP1",0.256128853220068
"NCAM2",0.256149029091804
"PPM1E",0.256176766515763
"CNTNAP2",0.256187775299645
"KCNK10",0.256286350742085
"EME1",0.25640141464884
"ATP2C2",0.256486596634806
"TST",0.256545026863703
"RARRES1",0.256694631301293
"GNAL",0.256759499323802
"NWD2",0.257075736421673
"CRYAB",0.257220303409888
"ANXA1",0.257308949793195
"SGCD",0.257555606711155
"KCNRG",0.257615965856745
"NEFH",0.257661425327132
"NOTCH2",0.257764402084582
"EFNA4",0.258122834176979
"HES5",0.258126471559676
"PLEKHG1",0.258128079134872
"AQP6",0.258130470927248
"NFIA",0.258293966723804
"NRARP",0.258400680924727
"PTN",0.258412289863245
"SLC9A9",0.258417567456288
"FAM90A1",0.258419406268947
"JAM2",0.258539642939661
"MYO1E",0.258541418826036
"FLII",0.258574606143479
"EPB41L4B",0.25891799738076
"SLC15A2",0.258964381399782
"CENPK",0.258977319519267
"SLC9B2",0.259010536865124
"TPPP3",0.259317660020122
"FYCO1",0.259387804994984
"OSBPL10",0.259434830917067
"IMPA2",0.25945902375221
"NRCAM",0.25951745342932
"MCM5",0.259529914236515
"ATRNL1",0.259645110538858
"GATM",0.259952589719849
"PGM2",0.25997179548978
"SYNPO2",0.260164870088536
"DOK6",0.260179214293897
"MEF2A",0.260237287116499
"SLC35F3",0.260243625959098
"DDX60L",0.260308147022754
"MAPK4",0.26034537055927
"COBLL1",0.260391649632895
"SAP30L",0.260614447634666
"STX17",0.260727948390992
"HMGA2",0.260748176744941
"LGI4",0.260788971247872
"KIF14",0.260818203112119
"FGF10",0.260891122652753
"TMEM151B",0.261098149372253
"FAM114A1",0.26116632552483
"GRIA1",0.261266991975544
"SLCO4A1",0.261326775585616
"IFITM3",0.261326886134514
"CAPS",0.261420406444887
"RELL2",0.261444250160905
"GPR61",0.261538002711184
"BRINP3",0.261593817437093
"JUNB",0.26163581405442
"POLA2",0.261751038928107
"AKAP7",0.261765478380309
"SRCIN1",0.26196063274378
"ITGA8",0.261995970124046
"HOMER1",0.262119152634273
"TTC22",0.262254946842943
"GNG12",0.262308383369241
"PCSK1",0.262468941338082
"GINS3",0.262500631638183
"SMIM18",0.262762122689504
"C1orf162",0.262789571845485
"EML1",0.262817688845778
"CCDC141",0.262992807345217
"SLC29A1",0.263049965153573
"XAF1",0.263082216709368
"TONSL",0.263151003004142
"RALGPS1",0.263178266709833
"SPATA5",0.263239266729644
"CDKN3",0.263296550201163
"GLRB",0.263570593209852
"TRIM47",0.263629309283901
"CPXM2",0.263694912408491
"TMEM63B",0.263886994934326
"ERAP1",0.263970053576819
"APOL2",0.263989224490582
"NFE2L2",0.264065858641108
"STX11",0.26409080546136
"DAXX",0.264137572754467
"NUF2",0.264201565735899
"APEX2",0.264252108597991
"MCM7",0.264599900427367
"CDKL1",0.264815886558291
"ST8SIA5",0.265079125553585
"ATP10B",0.265085976899236
"SLC18A2",0.265090055638243
"GPRASP1",0.265233721582326
"SNAI2",0.265252787886364
"CDH9",0.265289371083017
"CDH6",0.265416536516002
"TP53I13",0.265515921699584
"CNGA3",0.265867682826245
"ZDHHC22",0.265899562235319
"RGS20",0.265940566093874
"SPOCK2",0.266102599610103
"BTN2A2",0.26611343942772
"LIN7A",0.266118774050923
"ADCY5",0.266179387946203
"EPHA1",0.266193136040261
"EVA1C",0.266316597179534
"PHLDA3",0.266343075376945
"FZD8",0.266345569776157
"RXRA",0.266542517148703
"TFAP2E",0.266550396492179
"APOD",0.266585222511856
"GFRA1",0.26661951989089
"LPAR3",0.266660628148894
"LUZP2",0.266704406116153
"RET",0.266780815923438
"CORO2A",0.266963431604463
"GLYATL2",0.267112259243241
"CAST",0.267115317884711
"SLC26A4",0.267310223383546
"KCNA3",0.267312380494956
"ADAMTS15",0.267372862723636
"RRH",0.267489691955043
"MT2A",0.267597218052497
"ATCAY",0.26771319804046
"FAS",0.267836475160434
"PITPNM2",0.268108880148447
"WDR62",0.268153353618659
"CLEC16A",0.268239605599173
"MCM4",0.268413829771371
"ANP32B",0.268561047672195
"RAB13",0.268681153758433
"UNC5A",0.268689888289384
"ANKRD55",0.268848838227143
"NR3C1",0.269117153109214
"PLEC",0.269154700240686
"SMC2",0.269166245859407
"NDEL1",0.269187731274693
"HCST",0.269327258521079
"LRFN5",0.269364878108023
"SCAMP5",0.269465744380124
"RAB15",0.269538090881999
"CDS1",0.269701311714594
"MTAP",0.269723235683064
"LRRC61",0.269794750179663
"ADAMTS6",0.269848680528397
"COL5A3",0.269974296192281
"ZNF385B",0.270207321280737
"ABCA1",0.270280144225126
"PRDX6",0.270436156228118
"EDA2R",0.270639607836256
"CDC14A",0.270643433077269
"NCDN",0.27064515280471
"KLHL5",0.27077335716476
"UBE3D",0.270941755441842
"STIL",0.270968585272988
"CD38",0.271009073417979
"GPX3",0.271207622423387
"SEL1L3",0.27125174987354
"FRY",0.271291283481922
"SNAP25",0.27131352830116
"LNX1",0.271590705307581
"NHLH1",0.271788385409026
"CELF5",0.271900925410221
"ZBBX",0.27191865152405
"CDC42BPA",0.271951050352172
"LMLN",0.272089680454985
"PPP3CA",0.272148947944175
"TNNT1",0.272194143151116
"TMCO4",0.272209207227285
"DERA",0.272257341033534
"RIPK2",0.272371826693319
"LGALS3",0.272592173291239
"HRH3",0.272759359050562
"FBXO2",0.272843905104972
"ENDOU",0.273102573423017
"MTMR7",0.273148710751132
"ZNF367",0.27315556465284
"ST3GAL5",0.273202838423672
"RIBC2",0.273631316933066
"CENPQ",0.273746657790004
"EPHB3",0.273754584370773
"POU3F3",0.2737865877379
"SLC26A5",0.273989413853302
"GRIK4",0.274119383389121
"LPCAT4",0.274342098986758
"SPATA6",0.274359348821908
"AATK",0.274364814393419
"TAF5L",0.274366431443301
"SUSD5",0.274590598454269
"PFKFB2",0.274664540658789
"XRCC2",0.274683102081489
"CTDSP1",0.274751542913947
"CASP7",0.274754362748819
"ABHD4",0.27487119205832
"TBC1D32",0.274923444267956
"ARG2",0.274964914393811
"HS6ST2",0.275054730848868
"ASPM",0.275180846558616
"PLD5",0.275244326739456
"MYO5A",0.275280336680069
"AASS",0.275493951569156
"PLCH2",0.27551864702527
"MND1",0.275667400290181
"PRKCH",0.275704634199078
"PTPN22",0.275820338205487
"ZNF385D",0.275903920193937
"NEDD1",0.275931132786241
"ZBTB47",0.276141376204505
"KIF17",0.27647750259923
"NSG2",0.276501857424502
"MCAM",0.276505396464159
"DYRK4",0.276610649679621
"TMEM151A",0.276622736231498
"ZEB1",0.276665506467642
"RIMBP2",0.276813869489023
"TAPBP",0.276900728561229
"TXLNB",0.276950249540455
"NFKBIZ",0.277090731272681
"CENPF",0.277110371695548
"MPP1",0.277181944778438
"PRKACB",0.277268313733952
"STT3B",0.277577151415491
"ADAMTS7",0.277752543545823
"CLVS1",0.277760042514704
"E2F2",0.277859965617061
"CCDC183",0.278055064449088
"TMEM59L",0.278085168688254
"ABRACL",0.278160615187382
"TJP1",0.278194441418485
"CADPS2",0.278230578089523
"ORC6",0.278282233185687
"TRHDE",0.278289576373155
"XK",0.278306471627346
"COL25A1",0.278489383116089
"ID1",0.278606969464408
"EXO1",0.278609570134424
"FZD2",0.278695942661109
"ANOS1",0.278792150161997
"CENPI",0.278818045659728
"HMCN1",0.279022353781324
"DLK2",0.279300774116853
"MYO1F",0.279309758882819
"LGI2",0.279442045915943
"LACTB2",0.279645706018435
"FRMPD3",0.27965888284106
"DDAH1",0.279698579694509
"TMEFF2",0.279805809343814
"TMEM243",0.280001685398031
"PTPRJ",0.280023768247831
"BCKDHB",0.280124533655743
"GRIK3",0.280205123223909
"UBAP1L",0.280371934431879
"CACNG7",0.280461572993911
"FAM133A",0.280613984336216
"PDLIM5",0.280698639154992
"PHACTR1",0.280751425046435
"SCN8A",0.280951825082742
"RASD1",0.280960103958737
"ANKAR",0.281111623132475
"PPFIA2",0.281114780124692
"RHPN1",0.28120334711117
"GRM4",0.281204323473047
"FAT4",0.281252904879006
"GPD1L",0.281269278373745
"B3GALT6",0.281736004340084
"BTG3",0.281765200762852
"CLN6",0.281780123380855
"SLC6A15",0.281786879319318
"CRYZ",0.281888944451127
"MAP3K9",0.281987501855669
"PHF19",0.282016402318328
"DOK4",0.282105870248872
"CDKL2",0.282530456760235
"CMTM4",0.282933068459135
"NOTCH3",0.28303524144638
"FREM1",0.28305250979229
"MELK",0.283125624231085
"ANKRD6",0.283129244000758
