"nhoods1","nhoods2","sim"
"313649","193961",0.636180074430658
"313831","98269",0.762116821468159
"314021","70881",0.623169658592409
"314182","148202",0.676550424963174
"314186","47490",0.661920586156819
"314545","214434",0.742760125294587
"31481","233471",0.642895845784841
"315319","5331",0.692537160491122
"315746","234596",0.742742842645184
"316460","51245",0.756196655244444
"316857","223270",0.69447434121217
"317056","42535",0.773140324473818
"317232","58693",0.665033979773785
"317264","173319",0.718012476925164
"317693","14238",0.778491021841625
"3179","198538",0.715094990711864
"317949","151228",0.727207008541609
"317976","177677",0.825758366086072
"318204","13930",0.648976510399907
"319055","164903",0.673862765395663
"319064","78143",0.726435958793561
"319307","54523",0.78091430060131
"321018","10341",0.684395332101533
"321150","231661",0.79502770684125
"322002","171625",0.631561857385096
"322030","168506",0.648213074530036
"322136","209847",0.774666747360557
"322540","82045",0.641229536111252
"322769","59401",0.742662872020238
"323215","136365",0.691896688306799
"324026","144279",0.772047759098432
"324757","211803",0.824593653595805
"324875","172004",0.703442973853209
"324907","142494",0.667183123436594
"324936","116380",0.732133761436258
"324952","98523",0.652516323490301
"325311","223198",0.736194938852075
"325343","234394",0.67247623840193
"325798","209645",0.766868504444925
"325982","188365",0.715781689022559
"326294","42732",0.693762806004614
"327021","212936",0.773298775011288
"327089","110094",0.682021242995344
"327754","53360",0.74198436659933
"327888","13673",0.68915711691984
"328674","121811",0.633412948337145
"328978","137341",0.735525549578154
"329005","44722",0.712343568000122
"329034","139140",0.670833892902654
"329198","226388",0.75486487849282
"329240","80860",0.715607666983257
"330","143697",0.680816057021821
"330508","52653",0.738969025000205
"330611","151734",0.664490413471135
"330966","13531",0.748588735279384
"331128","218095",0.767325014576757
"331485","58791",0.632592633460469
"331898","34059",0.757155634802756
"332109","104743",0.703854615219498
"332202","165264",0.816216843649173
"332504","42194",0.719362008782529
"332710","52262",0.761247823724249
"332959","214121",0.789137466166182
"332995","10391",0.77902044407382
"333352","144844",0.721470395337585
"333494","35210",0.73809934146716
"334704","164004",0.624534439118536
"334715","1816",0.731887331377054
"334749","178292",0.695880008357932
"335120","45514",0.715908693775751
"335190","176251",0.736685162062336
"336432","181811",0.675125381116411
"337230","128068",0.676370767631232
"337615","95075",0.693733839308738
"337633","70655",0.702578206729718
"338432","19418",0.711788449564161
"338753","130838",0.658789125162366
"339002","206008",0.794939518362939
"339261","223771",0.77142003531929
"339378","126666",0.623467132697607
"340255","137065",0.581302696038781
"340491","184229",0.681808200094118
"340542","170984",0.569813927822634
"340750","214032",0.750665100957484
"341119","30092",0.746013323827733
