"gene","cope"
"PBOV1",0.00453403500241192
"TDO2",0.00458119347068823
"NLRP3",0.00461295557737588
"MAK16",0.00466826803551924
"GBP2",0.00472781348147792
"A1CF",0.00483635494101074
"MAGEH1",0.00485915421185946
"RAB22A",0.0048863319367072
"FAM162A",0.00491119446276518
"CFAP61",0.00494007910324431
"PLA2G10",0.00507697254692132
"CLEC3B",0.00546033730997647
"IP6K3",0.00546316468062547
"PIWIL3",0.00547464035564995
"FOXF2",0.00555749588435977
"RS1",0.00563218702411807
"CACUL1",0.00565132716922253
"GALNT5",0.0058419503288204
"MAB21L3",0.00586076466019325
"TYROBP",0.00589679022776912
"PHOX2B",0.00595782986904391
"ACY3",0.00616717275663731
"TRA2A",0.00619155506946875
"ZNF510",0.00624659700586391
"ASB11",0.00625430685775271
"HBZ",0.00631291946511117
"KCNS1",0.00635405938205592
"FGF23",0.00642621674332508
"FBXO47",0.00647984412929479
"ANGPT4",0.00663233936147811
"SUCNR1",0.00704938683012085
"USP4",0.00711290507742665
"IL6",0.00711812646141851
"ZNF432",0.0072407070851247
"TTC17",0.00731922243929614
"SLCO2B1",0.00733052648902304
"RAPGEF6",0.00738164967114448
"APCDD1L",0.00742354199086952
"SLCO1A2",0.00745920151366466
"UHMK1",0.00768555125276395
"SERPINC1",0.00769781058576983
"RNASE6",0.00774132627907844
"NEMF",0.00792257952565095
"TP53INP2",0.0079247872460745
"TBC1D23",0.00792840826175915
"ZBTB37",0.00801818983536986
"FSIP2",0.00809816304307263
"SRPRB",0.00812865938288181
"DSTYK",0.00818151319138009
"GIMAP8",0.0082128187610046
"GPATCH2L",0.00822705687838019
"TAS1R1",0.00833519806059462
"SLCO1B1",0.00839660622046742
"BMP5",0.00839904036769548
"ZNF502",0.00860104110026697
"CTSD",0.00866170725050523
"ZBTB11",0.0087479147105636
"ZNF613",0.00877083388117468
"BEND2",0.0088626974863964
"UNC13C",0.0090948035091206
"HEMGN",0.00917267269460872
"MAP1B",0.00918340963741527
"MEST",0.00936900993343444
"CALM1",0.00944816620720294
"VPS39",0.00945194738301831
"PRPH2",0.00950752648388345
"ADGRF5",0.00952244936247692
"FLI1",0.00955986307627775
"LRRC32",0.00967624904424045
"CTSF",0.00967869732402244
"DMKN",0.0100319865559759
"ZNF106",0.0101575227627272
"ALDOB",0.0102548286104909
"POLR1B",0.0102825530399578
"BCL3",0.01040788315121
"RAX",0.0105673951051387
"TUBE1",0.0105877730240452
"GFRAL",0.0106239799011373
"LILRA5",0.0106667656782606
"ANXA3",0.0106910139758435
"IL1B",0.0107281581732557
"FKBP15",0.0108498027603616
"ZNF112",0.0109099693604403
"GUCY2C",0.0110533807289864
"TEX14",0.0110790344343759
"CDC20B",0.0111208097247956
"PTGS1",0.0111453730279811
"MARCKS",0.0113600839102464
"PTPRN2",0.0114326969592076
"ZNF548",0.0115430112322162
"PLSCR5",0.0115776545106304
"ETV3",0.0116305383307355
"LPIN2",0.0117580158417955
"TMIGD3",0.0119362402553169
"TNFSF14",0.0119517428629645
"STC2",0.0119749080567294
"EIF1AD",0.0120803586214626
"ACAT2",0.0120864032387287
"TCAIM",0.0121075050375667
"GPI",0.0122827289989647
"SLC39A9",0.0123232223532399
"EDAR",0.0123444589863665
"MVK",0.012599604310604
