"gene","cope"
"EEF1G",0.203561424877918
"IFITM2",0.203576185409916
"SFN",0.203621532102868
"EFNA1",0.203712693016096
"AMER3",0.203734604577572
"BEGAIN",0.203751914510197
"FBXW4",0.20376344831155
"GCNT4",0.203795227353008
"RNF149",0.20383250566509
"BMPR1B",0.203859950690502
"FOXN2",0.203913940499887
"SCAI",0.203964439051273
"SEMA4B",0.203984076870649
"CXCR4",0.204023217712739
"FNDC9",0.204026964243193
"SH2D5",0.204060969310579
"ARHGAP9",0.204105909131271
"STARD7",0.204206040763669
"MIPOL1",0.204223722420695
"SETD5",0.204259975648475
"HSD17B8",0.204308424703374
"NFIC",0.20432695932061
"AMIGO2",0.204364312051372
"CYGB",0.204382260245092
"PEX19",0.204396515660329
"SCD",0.204425300884521
"SMC2",0.20445066971872
"UCP2",0.204462372533629
"GPRIN1",0.204470828439407
"POU2F2",0.204485701130572
"BTBD9",0.204488859345916
"TFF3",0.204518100273303
"GALNT13",0.204560926243135
"MXRA8",0.204627014140947
"KMT2D",0.204631476379298
"MTRF1L",0.204682157737586
"EIF3B",0.204704265243531
"AGT",0.204728282579849
"GLS2",0.204730062680248
"NXPH1",0.204732838534889
"ADHFE1",0.20474176699048
"TAX1BP1",0.204774106615283
"GPC6",0.20477757857995
"CCDC8",0.204809523190616
"NRG2",0.204871141176237
"CD200",0.20491598000844
"PIDD1",0.204960665566576
"ENOX1",0.205000445720275
"ARID3B",0.205037087371675
"SNX13",0.205114110446908
"ATP6V0E1",0.205171982997273
"KLHL14",0.205264552578418
"C1orf74",0.205268451112148
"ANKRD10",0.205372382209813
"ORMDL2",0.205402720967189
"DDX59",0.205406628873981
"HCN2",0.205428269926941
"FAM120A",0.205466529125337
"PTPN18",0.205511811585489
"PPIL1",0.205536388052505
"ADGRF3",0.205569379433803
"KLHDC9",0.205597853121844
"CAMKK1",0.205610571845194
"CADM1",0.205616263119769
"PLTP",0.205628139369693
"ABCC4",0.205634909282249
"STAG2",0.205646812996839
"ARID2",0.205653386751041
"PLCB3",0.205663154384797
"PCDH17",0.205682740926902
"IFT80",0.20572901547685
"EFCAB7",0.205747623231974
"SPDL1",0.205761010209688
"TNIP1",0.205770476893299
"TOPBP1",0.205772435622384
"SNCAIP",0.205807857236382
"ADIPOR2",0.205845099479808
"ADORA2B",0.205899855937159
"GALNT3",0.205924114402665
"TMEM42",0.205999983433895
"ISG20L2",0.206017269187364
"KLHL15",0.206022563719681
"ARAP2",0.206074137371853
"MBNL3",0.206083045886227
"SERPINB1",0.206091797125609
"PLEKHO2",0.206136961064101
"NCR3LG1",0.20613736069026
"TBXA2R",0.206142227363793
"ABCA6",0.206154313929677
"LDLRAP1",0.206184343993175
"ST6GALNAC4",0.206200429067919
"HILPDA",0.206282961136116
"SRXN1",0.206303797746327
"GNAL",0.206327563920862
"HECTD2",0.206329249245874
"EPG5",0.206330884925967
"CASP2",0.206434143511608
"NHLRC2",0.20648307888664
"TRPS1",0.206557396587708
"PACRG",0.206605644135746
"ATP2B3",0.206705793487428
"TAMM41",0.206781116633187
"RYR1",0.206841085076783
"TMEM185A",0.206865790394026
"PLAUR",0.206916327998232
"TNIK",0.206924193500942
"CTSO",0.206989826170147
"MKNK2",0.207008092415617
"ZKSCAN2",0.207023085036968
"PNPO",0.207107057798992
"PAQR8",0.207172242790327
"AP1B1",0.207232911612455
"PDS5A",0.207235458531955
"DIAPH2",0.207247720782983
"FSD1L",0.207366648742652
"AEN",0.207421402709318
"FAM50B",0.207472128593228
"NPY1R",0.207478692908305
"TCERG1L",0.207510393159807
"PASK",0.207533327898401
"EPB41L4A",0.207607123612069
"COL9A3",0.207612448243948
"CROT",0.207615210682814
"ATP13A3",0.207722908323817
"DKK3",0.207727267776
"SEC14L2",0.207728049125049
"PLXND1",0.207748637289401
"SORL1",0.207795933002314
"TGFBI",0.207843189299326
"RAB2B",0.20790428573423
"IL1RAPL1",0.20791235911421
"CCDC137",0.207925586294954
"KRTAP5-10",0.207976515055184
"EPPK1",0.207990154155725
"KLF13",0.208038608084491
"GTF2F2",0.208078810812583
"ATP8B4",0.208115724563773
"MTMR12",0.20817251151483
"EIF4A3",0.208202470562306
"KRT19",0.208346887782277
"GAB3",0.208450059065309
"MOB3B",0.208501097263314
"PTBP1",0.208512242888945
"RCBTB1",0.208522387650775
"NTRK1",0.208526267359757
"KCNAB1",0.208550472855849
"ARHGEF33",0.208571926120117
"PNRC2",0.208578205040497
"PNMA5",0.208608655374491
"SPATA6",0.208703249515693
"ELAVL4",0.208823642738797
"CENPC",0.208834155537063
"RGS11",0.208916832002825
"PI4K2A",0.208933797450442
"ATP11A",0.208985175532027
"TIAL1",0.20903678510723
"ADCY6",0.209071071762443
"ID2",0.209087266138702
"ZCWPW2",0.209133647643007
"C2orf16",0.209136058452006
"ATXN1",0.209149314239623
"FRMPD4",0.209164979162957
"ADIPOR1",0.209189959772925
"UNC79",0.209221279884503
"LRRCC1",0.209262739152477
"NDP",0.209284335107803
"HS6ST1",0.209364130427182
"RGS8",0.209377812529842
"DPY19L4",0.209444445607603
"TUBGCP5",0.20947086894523
"MECOM",0.209491133176196
"RASSF7",0.209491577030478
"C8orf76",0.209492059419637
"SLC44A4",0.209503284986478
"FAM83H",0.20954808662818
"MAP3K5",0.209576793248591
"EXT2",0.209635315072098
"CMTM5",0.20966866803482
"SCARB1",0.209681215625552
"TMEFF2",0.209705697050786
"SORBS3",0.209743230092529
"FANCA",0.209750625770155
"CHRNB4",0.209807852053186
"PHLDA2",0.209819376130537
"SP1",0.209838287436402
"PRCP",0.209871258298509
"PSMB9",0.21001012622042
"STXBP5L",0.210032798687011
"DDIT4",0.210052171214879
"CDC14B",0.210068038232447
"INPP5A",0.210180594040417
"CCDC102B",0.2102108162357
"LPCAT3",0.210278181311875
"RAB1B",0.210317985338758
"SPIDR",0.2103287105901
"EPB41L2",0.210339901882769
"ERICH3",0.21037111501351
"FASTKD1",0.210430140187824
"KCNK2",0.210501704748141
"HS6ST3",0.210504593580578
"TBC1D19",0.21055868973339
"GAS2L3",0.210632773965943
"NKIRAS2",0.210658521597791
"E2F5",0.210846478508006
"SLC4A11",0.210874103011125
"CNTN2",0.210884491005538
"PPP1R13L",0.210890170078708
"BHLHE41",0.210899963168684
"SBNO1",0.210905952369306
"GJA1",0.210921181167841
"GAB2",0.210947495737735
"HMGA2",0.210991434650257
"DENND5A",0.211042882497015
"TLE1",0.21107785602691
"IL17RC",0.211084240440251
"C19orf47",0.211102490637732
"TEX2",0.211127111917348
"TMEM170A",0.211129199317389
"CPT1C",0.211136922242553
"RTN4RL2",0.211182204597012
"CASP9",0.211220613770619
"GPX3",0.211228635057533
"KIRREL3",0.211256376757648
"ENC1",0.211272598369373
"MYH9",0.211277777817004
"PRMT6",0.211306044434891
"DEPDC5",0.211306192237855
"NEK10",0.211312443657777
"GALM",0.211380236151741
"FGFR1",0.211394272702432
"ZIC1",0.211497513500286
"ANK2",0.211550835932538
"OSBPL10",0.211613075536348
"TRPC3",0.211630194769947
"COLGALT1",0.21167118215591
"GPX7",0.211677868890597
"CREB3L1",0.211698986003296
"DERA",0.211714730648008
"FBXO46",0.211740127061804
"SKIL",0.211763529057496
"PRRT1",0.211764929589906
"SLC1A5",0.211766107635311
"CALML4",0.211810701050089
"CDKL2",0.211985647933088
"SLC25A1",0.212013522078944
"NLRP2",0.212028885471401
"GPR153",0.212072331831697
"DEDD",0.212120482861835
"MAPK14",0.212127446276268
"AASDH",0.212130893631046
"NPIPB15",0.21222775719906
"C4orf50",0.212234929252959
"PTK2",0.212245339042813
"ANKRD13B",0.212453957287957
"STARD13",0.212468704228662
"FOXJ3",0.212547998642233
"PRKAA2",0.212549674494443
"ARHGEF2",0.212553093480821
"PSME1",0.212566018710543
"CPSF1",0.212590672899473
"GCK",0.21260168781159
"CENPB",0.212658952346545
"SLC35F6",0.212757437438502
"RPA3",0.212775176164038
"IMPACT",0.212781457292184
"BBS10",0.212795198790006
"SEMA4A",0.212810869615628
"HS3ST4",0.212840339305937
"ADAMTS14",0.212849326043814
"ADCYAP1",0.212925436208317
"ARID5B",0.212970182108334
"KIF22",0.213016602222083
"IRF1",0.213027846631407
"KIAA1671",0.213048741471706
"ABHD14B",0.213048886086502
"COLQ",0.213110648331267
"GRIP1",0.21318581112752
"ARL15",0.213200944562183
"OCA2",0.213234705289178
"FST",0.213296228938133
"RMI1",0.213311957700192
"MTHFR",0.213321724838866
"NMI",0.21332937315638
"KLC4",0.213329787567263
"AQR",0.213390276987657
"PRUNE2",0.213552221878176
"SCUBE2",0.213669955127723
"GPR85",0.213672582597893
"VAT1L",0.213712330061181
"SMOC2",0.213718599925128
"CER1",0.213724343711282
"CPNE7",0.213732878531368
"RNF175",0.213794890487292
"ENPP3",0.213829584114606
"SLC2A1",0.213839271022238
"SHC2",0.213845344366842
"PHYHIP",0.21385851184357
"TMEM44",0.213931051806
"SNX10",0.21393947473763
"PPIP5K1",0.2140039522178
"NAAA",0.214125785982828
"SHC1",0.214126935185296
"TNFRSF9",0.214187216654262
"DGKA",0.214202062483908
"NCSTN",0.214216173867853
"SCAF8",0.214295236769927
"ESCO1",0.214304989571684
"ENPP5",0.214312936703555
"IFT22",0.214335871564613
"LMF1",0.2143657482802
"LIN9",0.214372278240295
"LLGL2",0.214396283924651
"TIFA",0.214412891468686
"POLA1",0.214467934982592
"LURAP1L",0.214475529383449
"MMGT1",0.214487374414367
"NR4A1",0.214532613078983
"CLPB",0.214569075327917
"DCPS",0.21458406509719
"SLC30A7",0.214601375853792
"EFTUD2",0.214638787071982
"TTC21A",0.214679048812916
"EEPD1",0.214698296560303
"TERF2",0.214868755846778
"FHOD1",0.21492420637084
"SLC25A15",0.21492532840517
"DBNDD1",0.215006257215094
"SUGCT",0.215062264199517
"CTDSP1",0.21516706544535
"GLRA3",0.215192456454352
"KLF7",0.215212319155395
"NDUFAF4",0.21526536198338
"PELI2",0.215279294666732
"FAM227B",0.215307850119507
"NCAM2",0.215326654789604
"GPS1",0.215406699447372
"PLEKHM1",0.21542132150339
"C1orf210",0.215498086655968
"DCAF15",0.215519801726125
"SNAPC1",0.215541884560462
"KRT86",0.215575685201891
"C2orf49",0.215594229081191
"CREM",0.215611421063675
"CERS3",0.215623623200912
"RAB3A",0.215640729597991
"RPP30",0.21574480534209
"C11orf80",0.215745004436177
"FOXP1",0.215745271759181
"PC",0.215768404043369
"DDX10",0.215791100714056
"GSTCD",0.21583046531975
"SLC7A3",0.215831420863123
"RHPN1",0.215854867181268
"NTNG1",0.215858628776055
"CFAP70",0.215883338646558
"PRMT9",0.215887279220938
"PYGO2",0.215950709278379
"BTN2A2",0.215973680257886
"PLS1",0.215980510874789
"RABL6",0.21603195991499
"CLYBL",0.216033968386551
"POFUT1",0.216051545100559
"SPATA9",0.216063518208348
"PABPC4",0.216099166305928
"FANCE",0.216118456386512
"ARHGEF7",0.216152064959636
"PCDHB12",0.216257037759216
"PSMG1",0.216313678064309
"LRRC8A",0.216318585729542
"FBXO15",0.216334462000919
"GTDC1",0.216368768646148
"SLC16A13",0.216463542205169
"TTC38",0.21647938481731
"POLR3D",0.216585763487143
"FAM210B",0.216588235704833
"ST6GAL1",0.216590407379922
"KANK3",0.216706925763485
"ATG4B",0.216723359850932
"ARL6IP6",0.21673336911029
"CELSR1",0.216808350369747
"NUBP2",0.216808883814863
"GPRIN2",0.216814773181292
"PDK3",0.216865066688951
"DNALI1",0.216865230354275
"PTPN2",0.216889847994301
"AXIN2",0.216960245715667
"PRIMPOL",0.216990077844163
"PI4K2B",0.217055990251826
"CD4",0.217064629448679
"CAMK2D",0.217112810451182
"ACSS3",0.217189285559095
"MAPK1",0.217200120858768
"SUV39H2",0.217225413842496
"C6orf136",0.217225745448177
"DSE",0.217246985421218
"FER1L5",0.217280277688869
"MCPH1",0.217326294859107
"KCNN3",0.217327480057133
"SHANK2",0.217327812508825
"RNF125",0.217375945035047
"ARHGAP32",0.217434879255319
"PPP2R3C",0.217484308240565
"BCL11B",0.217485264768151
"BBS5",0.217547157930489
"LINGO1",0.217564382871716
"FCHO2",0.217583376102774
"FRS3",0.21761980964738
"GM2A",0.217684530675124
"CTNNB1",0.217759368116707
"REV1",0.217832555524122
"DCXR",0.217871002739153
"CORO1C",0.217901346315732
"E2F3",0.217901623332994
"NEIL3",0.217989083296445
"SNX2",0.218072173171445
"ACOT8",0.218088277230106
"TGM1",0.218164712031043
"PRDM15",0.218177353978884
"AMER2",0.218194436327407
"ELOVL2",0.218249671382124
"TMA16",0.218300118143017
"PSENEN",0.218340889786496
"KANK4",0.218351871813506
"SCFD2",0.218402240861249
"CNN3",0.21842567211955
"TMEM63C",0.218457722366617
"SNAP29",0.21851491481698
"TCF19",0.218577406387834
"SLC16A6",0.218582460320503
"LZTR1",0.218595755535283
"ZIC5",0.218603043787784
"DTNA",0.218646333862224
"MAP1LC3C",0.218683285467811
"MASP1",0.218763391807847
"TP53I11",0.21880412395046
"IQCC",0.218848169095271
"TMEM237",0.218864960217619
"IDUA",0.219116774671139
"ATP10D",0.219117883069616
"GLB1L2",0.219141174190829
"GRB14",0.219146636376734
"ACVR2B",0.219159675639734
"HEATR5A",0.219216690436359
"SPAG9",0.219317849051369
"OSMR",0.219368623469269
"POGLUT1",0.219389001376843
"MAP3K7",0.219406443845941
"GAS7",0.219425083666942
"SLC25A34",0.219553377559459
"PLSCR1",0.219597817471395
"MEX3D",0.219627687429908
"FAM193A",0.219632899216323
"SLC25A12",0.219707714019482
"C2CD5",0.219759184377768
"RNPC3",0.219774789053621
"SYBU",0.219833595483055
"SLC38A6",0.219846750484752
"BSG",0.21985796472787
"WDHD1",0.219885164515266
"SHROOM3",0.219917374563668
"SOX17",0.219924374243215
"CKAP5",0.219928252631849
"ERCC6L2",0.219929606729141
"HDHD3",0.219936208433242
"PAX5",0.219944587600799
"B3GAT1",0.219949588045944
"SLC27A4",0.219993112795705
"ARHGEF26",0.220022118230567
"PRNP",0.220023210009072
"SLC15A4",0.220028046938915
"GDAP2",0.220036233297004
"CUL1",0.220089869562936
"KIAA1755",0.220094018062759
"GCA",0.220155062561009
"RALGAPA2",0.220362300438907
"KIAA1328",0.220365964126946
"TNPO2",0.220372038357495
"CNGA3",0.220377578860486
"SACS",0.220380261899834
"HERC1",0.220380845226719
"NEB",0.220386275360356
"ST8SIA6",0.220405096648886
"TBK1",0.220422705226686
"MMP14",0.220422707516498
"C18orf54",0.220431407508517
"TRIL",0.220447913936377
"ANKRD42",0.220499572356666
"SLC36A1",0.220507304454795
"BCAN",0.22051120529356
"LDB2",0.220568034996802
"LARP4B",0.220578884666329
"LRFN3",0.220623412661473
"SLC38A1",0.220667226834388
"TBC1D9B",0.220709279155154
"SLC19A3",0.220713075715424
"SPINT2",0.22075172356617
"ASTE1",0.220770632518772
"LYSMD2",0.220828524761251
"PANK4",0.220862888553431
"STT3A",0.220915389569499
"IRAK1",0.220942308289846
"TNFAIP3",0.220946127262418
"ERMP1",0.22095826271318
"SP8",0.221006883713975
"NHS",0.221019454110041
"DLG5",0.221022551689446
"MTMR3",0.221042467937696
"TEX35",0.221086051877007
"MTMR10",0.221110653422638
"BACH2",0.221143955957778
"TCOF1",0.221144265546467
"RAB9A",0.221146499304721
"KCNN1",0.221157864269043
"NTRK2",0.221194147425454
"PRRT4",0.221311791851699
"SDC3",0.221347115677577
"ZIC2",0.221354728442934
"DMXL2",0.221372920196309
"FANCM",0.221408767303567
"TGFBRAP1",0.221427499323135
"CHRD",0.22144067726364
"ESRP1",0.221498672921425
"SMARCA1",0.221538058594963
"EVC2",0.221574394005886
"INPPL1",0.2216146075737
"ABCA7",0.221617609725425
"SMO",0.221641486329245
"NCOA1",0.221684481634351
"FILIP1",0.221779549297774
"TP53I3",0.221837304742832
"CCNJL",0.221856682125024
"PPEF1",0.221887284748259
"AMFR",0.221913049158934
"CUEDC1",0.221983149988378
"RASGEF1A",0.222101819147763
"AVPR1A",0.222151628818645
"TMEM60",0.222171806116913
"PHIP",0.222177697463609
"RCC2",0.222193728619086
"PIK3C2B",0.222242396333331
"RFC5",0.222290717400707
"TNNT1",0.222337187523505
"IL1RAP",0.222370095854146
"CENPP",0.222396663678074
"TMBIM4",0.22247873887687
"CDKN1A",0.222496384375341
"SLC19A1",0.222510518464661
"MDM2",0.222585844586352
"MYF6",0.222622931040023
"SSBP2",0.222646918299092
"NAA25",0.222655997313364
"NAA15",0.22266492009007
"HECA",0.222692368101314
"ARHGEF4",0.222727147229655
"CYB561",0.222747514938557
"SSH3",0.2228259732587
"PDE3B",0.222860983789838
"FBXL2",0.222887709782003
"GPM6B",0.222908928378774
"PTPRM",0.222917816622085
"TGDS",0.222930922997843
"KCNJ5",0.222936683384474
"NHLH2",0.22298564749077
"SREBF2",0.222987735296887
"MPV17L2",0.223018835321562
"ANKHD1",0.223179881707226
"ANTXR2",0.223209253585264
"ACTR3B",0.22323516337553
"OTOA",0.223247097583271
"BCAS3",0.223258663204796
"SYCP2",0.223269039658895
"ATP2B1",0.223298539307105
"GSAP",0.22340136863593
"FTO",0.223409217036611
"LRRC55",0.223430820416152
"KCNJ11",0.223435051592151
"NOX4",0.223437864533986
"PDE1B",0.22350613575236
"IPO4",0.223513415694349
"JPH3",0.223568926209508
"GPSM1",0.223610432237757
"ZBTB9",0.223615517359259
"PNRC1",0.223618721768231
"LOXL2",0.223629984181494
"MYBL2",0.223641902373063
"SECISBP2",0.223650544762332
"LBH",0.223679642247252
"DUSP5",0.223737115008867
"ITGA7",0.223750727250697
"LASP1",0.223756963499007
"FMN1",0.22377085209261
"PTPRD",0.22378829504156
"PHF21B",0.223896243526796
"SLC5A5",0.223969530367917
"RSPH14",0.223993501422588
"GPBP1L1",0.223996786405174
"INTS2",0.224089831865441
"FAM131C",0.224103984962567
"CPSF7",0.22411128670455
"NUP155",0.224181573440248
"MTFP1",0.224191131400694
"BICD2",0.224253364649009
"CTDSPL2",0.224273999869849
"HK2",0.224292332819364
"ATG7",0.224296197297129
"KLF6",0.224372461949514
"CASP6",0.224429160746925
"GUF1",0.224464051513243
"ARHGEF28",0.224518390364428
"FBXW8",0.224528227389358
"SLC20A1",0.224616498033577
"C1orf53",0.224677382731878
"SLC2A12",0.224754216943471
"SHTN1",0.224811192070095
"B3GLCT",0.224816233289064
"FBXL12",0.224982658176865
"ACTA2",0.225000483069623
"CDK14",0.225039567471293
"SBNO2",0.225044231731077
"CHST1",0.225116083846387
"PPP1R3E",0.225149303542729
"FBXL20",0.225154028803663
"NOL4L",0.225250872261618
"ADAMTSL1",0.225284790680975
"LARP7",0.225330458062725
"C1orf226",0.225395310358563
"CCNE1",0.225454873206894
"LRRK1",0.225500894368028
"NMUR1",0.225502058103225
"ZNF526",0.225534648235146
"PPP1R1C",0.225595269835553
"ARG1",0.225661531832169
"DHRS9",0.225661531832169
"DBI",0.225717577931108
"TRABD2B",0.225833800067892
"EGFL6",0.225835136652188
"DCAF12",0.225840087114442
"SERPINB6",0.225888371174043
"RELT",0.225889745714128
"LPAR5",0.225906104201797
"ZNF839",0.225927508546468
"SH3KBP1",0.225992251590014
"REEP6",0.225995025418346
"DHRS7",0.226017072319181
"ARHGAP19",0.226077868563609
"FUZ",0.226112719745017
"PLCH1",0.226117328203161
"PARD3B",0.226149972191575
"ARHGEF35",0.226179409886842
"MYO19",0.226239465765502
"HEXIM1",0.226289159513097
"SPECC1L",0.226324860543649
"SPIN4",0.226353534508309
"MED1",0.22635443233865
"FAM114A2",0.226423235521848
"ARFGEF1",0.226557744253675
"ARHGAP15",0.226559201496882
"PODXL",0.226630100344077
"CLPX",0.226736541973691
"GSG1L",0.226858606140016
"CLCF1",0.226882353728988
"TMTC1",0.226969017989035
"HPCA",0.226995485669249
"CDPF1",0.227020614353045
"EXOC3L1",0.227024228054204
"CMTM7",0.227031300917675
"DACT1",0.22708175989556
"TMEM120B",0.227101194390378
"NFKB2",0.227128310341561
"GNB4",0.227299929105102
"MAB21L1",0.227300715318991
"CASP7",0.227312953498008
"A3GALT2",0.227362092052139
"CCDC7",0.227385154669179
"ALKBH1",0.227531453967877
"ZNF296",0.227553770314999
"TLE3",0.227563027843483
"PLEKHA7",0.227601475354909
"MPDU1",0.227625577895367
"HDAC1",0.227638161666803
"TEAD1",0.227745048896852
"STK36",0.227799652334498
"GORASP1",0.227882989691732
"RPN2",0.227974922554112
"CBLN2",0.228023577194145
"SELENBP1",0.228051424022095
"CELSR2",0.22808246338899
"EDEM1",0.228356504885622
"MEGF6",0.228395500988862
"MOCS2",0.228399412436929
"TGFB1I1",0.228400753061674
"AGAP1",0.228409559628511
"NMNAT3",0.228491656152153
"KAT2A",0.228667160779203
"IKZF3",0.228730657991736
"THEM6",0.228809263117655
"MYO1D",0.228843353644454
"EXOC2",0.228846948483196
"LHX9",0.228908080002136
"CHRNA6",0.228997240437777
"F8",0.229002993367028
"GRIA2",0.229013104409266
"PITPNM2",0.229066143454909
"H6PD",0.22907084653323
"LGI4",0.229072340563752
"PATE2",0.229074333661214
"PABPC4L",0.229158648387938
"ATF2",0.229199178692404
"KIF16B",0.229201557860901
"KIRREL2",0.229234140279367
"TTLL9",0.229241720486535
"TTBK2",0.229268792817205
"ADAT1",0.229280065792353
"DHX9",0.22930908332564
"NKD2",0.229320093886607
"HRK",0.229420719790958
"GAREM2",0.229459717388298
"C1QL1",0.229471647932977
"ADRA1A",0.229480263707066
"SHMT1",0.229487960799509
"ARHGAP12",0.22950110693063
"PCSK1",0.229523412539324
"DENND2A",0.229569312549399
"PLCD4",0.229573096508906
"PKD2L1",0.229789714937707
"KRT31",0.229805098679919
"GPR132",0.229822631467067
"GATM",0.22984441439744
"PLK1",0.229848644940663
"STAT5A",0.22985932217764
"PDP2",0.229860792630115
"KIF21B",0.230115695996016
"RTL1",0.230131901333826
"CTNND2",0.230165763745342
"ETNK2",0.230227038394515
"ACSF2",0.230281953869699
"CMSS1",0.230342463131927
"IPCEF1",0.230359021106541
"ARMT1",0.230381894191473
"NTF3",0.230424375149843
"SPIN3",0.23049718186369
"ALDH8A1",0.23052062597727
"ASF1A",0.230619217663228
"SURF4",0.230768581215421
"SGPL1",0.230868042867142
"NDST4",0.230900075457081
"APBA1",0.230967569452898
"PSPC1",0.231111938663296
"L1CAM",0.23117517948423
"ARC",0.231200871725271
"C6orf118",0.231220750144682
"RGS7",0.231225767435298
"PPP4R1",0.231235704505581
"COL12A1",0.231330509529284
"MYOZ1",0.2314044659402
"HPSE",0.231653674202854
"ZNF337",0.231667841415392
"TPST1",0.231668636154117
"HS3ST5",0.231702273496973
"SLC2A8",0.231770720469867
"TUBA4A",0.231776621040243
"SETDB1",0.231845973104511
"FHOD3",0.231892043862739
"PNPLA3",0.231937403677003
"KIAA0930",0.232041401172403
"TBCC",0.232060830178155
"RAD54L2",0.232107964823939
"AEBP1",0.232129510671523
"MFSD5",0.23213621350255
"IL10RB",0.232166190638732
"ADGRB2",0.232182722473405
"GSDMB",0.232212768642392
"AK5",0.232221107916913
"NRP1",0.232318955826398
"E2F1",0.232367711800458
"SLC15A2",0.232425968167709
"MCUR1",0.232442723634149
"SALL4",0.232468337975367
"HOMER2",0.232563533109903
"TTF2",0.23259267037026
"PTPRN",0.232600152505635
"BTBD2",0.232601946623267
"NIPSNAP3B",0.232712957254647
"GABRA5",0.232859577647057
"RILPL2",0.232873854613973
"SLC12A7",0.232919975610092
"FAM47E",0.232959466507386
"PHLDB3",0.232980784887542
"SIPA1",0.233076277868409
"SH3BGRL2",0.233113128386926
"AOX1",0.23327326721353
"ACACA",0.233323066858516
"RAPGEF2",0.23335955425351
"BCAT2",0.233376963480373
"GPR34",0.233420066452934
"LLGL1",0.233531355277955
"ACAA2",0.233550369286876
"DECR1",0.233605083125804
"LRBA",0.233646040257347
"POLR2D",0.233701138353721
"L3MBTL3",0.233721787557196
"CACNG3",0.23375321581527
"RASGEF1C",0.233944080358229
"RPF1",0.233989757810454
"AGTPBP1",0.234085515045179
"HECTD4",0.23416070533647
"COG2",0.234183335490322
"KCTD5",0.234206562994275
"VSTM2A",0.234251185076368
"CACHD1",0.234264929060901
"FBLL1",0.234278628838091
"PLAG1",0.234370655552379
"KCNIP1",0.234420534090571
"MMD2",0.234441791036379
"GRAMD4",0.234448258116896
"DNAJC13",0.234590596773172
"VIM",0.234656467982532
"PARVG",0.234729894397176
"RAB26",0.234742862494449
"NRK",0.234774145215817
"LZTS1",0.234798628698577
"KCNH4",0.234863957996879
"IFT88",0.23488090518556
"LRTM2",0.234918360586723
"CRIM1",0.235039439620542
"GPS2",0.235080892032585
"ZNF385D",0.235094651749553
"SMG8",0.235094921504711
"PGM2",0.23516049241333
"SLC25A48",0.235162191209292
"S100A2",0.235235208994201
"PEF1",0.235280792106961
"PRPF39",0.235291993798665
"C2CD2",0.235340172600611
"KCNJ4",0.235350738101437
"SOS1",0.23536628742045
"PTTG2",0.235442255555343
"TCTA",0.235527348478845
"RSPH6A",0.235598335067691
"COMMD10",0.235669340433112
"BAG3",0.235705566933589
"AFF2",0.235845541556101
"SLC45A2",0.235895907569155
"CRB1",0.235991533454147
"CSMD2",0.236099773291509
"GINS3",0.23615329078269
"C2CD4D",0.236206497265308
"KDELR3",0.236221686510842
"TRIM6",0.236231133803757
"PODNL1",0.236236881201811
"ATP1A3",0.236250941353918
"ARAF",0.236300454499264
"EPB41L5",0.236326893071568
"CEBPD",0.236342565332335
"PDE6B",0.236528673883707
"SIX4",0.236557281519799
"GNPDA1",0.236580544695111
"QSER1",0.236600745801133
"AHNAK",0.236636921817175
"GSDMD",0.236691201031299
"DTWD2",0.236707773259128
"TEX10",0.236727818786571
"CCDC148",0.236789677524939
"PSPN",0.236901663719087
"RIT1",0.23704452670256
"PDGFC",0.237056831450846
"GINS4",0.237116147012705
"ADM",0.23715032321095
"CIPC",0.237211366924212
"EXTL3",0.237238148924134
"MAN1A1",0.237300938098496
"SLC35G5",0.237333934284534
"KCNH5",0.237436379271347
"RNF150",0.237481296052477
"PIWIL3",0.237524253469197
"EPHA5",0.237552115218622
"PPP1R3B",0.237553529673381
"GAK",0.237583371231887
"KIAA0040",0.237645816573538
"DR1",0.23765003059974
"PMPCB",0.23770367158214
"ING1",0.237717313253436
"SLITRK4",0.237784750765717
"LINGO3",0.237792073626661
"GPR173",0.237863471159387
"SORCS2",0.237926129842999
"TONSL",0.237995183390949
"DDB2",0.238017392472288
"UPF1",0.23803495561424
"CNTRL",0.238087943463119
"SFXN2",0.238093302787404
"RAD51",0.238097078957866
"DZANK1",0.238103310257453
"ITGB3BP",0.238153367374672
"PDE7A",0.238213481347948
"WWC2",0.238394666450476
"POLG",0.23840071347225
"CACNA2D2",0.238497587545996
"CLSTN2",0.238519918596373
"ITPKC",0.238541743593174
"ATR",0.238593882407979
"FKTN",0.238600283121012
"AVL9",0.238619301450574
"ADCY1",0.238642647312313
"FUCA2",0.238669718889701
"RAP2B",0.238696267669718
"TMEM209",0.238712401237825
"ECM1",0.238799749209436
"ARMC9",0.238806295840679
"ADCY8",0.23883383409965
"PRPS1",0.238870339778141
"TLR5",0.23887674986096
"SPRY2",0.23889884971317
"CHKB",0.238899904691539
"KCNMB2",0.238940296470707
"GABRG3",0.238953788249052
"TTLL11",0.238985379660149
"NHSL1",0.239098883453838
"CPD",0.239108060011476
"ASB1",0.239148872563499
"HERC6",0.23916807943506
"RAB12",0.23919499459892
"STK39",0.239220480929185
"PIP4K2A",0.239283629345932
"JRKL",0.239391354178453
"NTRK3",0.239473575216937
"ABLIM3",0.239474624808084
"GRB10",0.23963487312833
"NID2",0.239675774238641
"MAP2K4",0.239682068071855
"ATG2B",0.239752529534431
"LGI1",0.239922946735709
"ASAP2",0.23996949425372
"PDGFD",0.240087800241373
