"gene","cope"
"SERPINA3",0.0308627853025034
"APLNR",0.0308929391034721
"CD79A",0.0309189016621898
"VIP",0.030979035108589
"SLC28A3",0.0309966513721494
"P2RY12",0.0316591972347776
"CALCR",0.031791952848468
"CAPN11",0.031939760038475
"PITX2",0.0319923387895154
"APOD",0.0322395219466407
"SPPL2C",0.0323681016844425
"FCGR3A",0.0323886360760601
"BCL2L13",0.0329125761439197
"NECTIN3",0.0332005515265076
"CD84",0.0333573491219953
"FSTL5",0.0334312132422132
"TREM2",0.0335147902421903
"SYCE1",0.033516946334523
"NCR1",0.0335641752515708
"MORC1",0.0337297688455686
"SLC35D3",0.0338787220504216
"GNAI3",0.0340700631580102
"ZSCAN25",0.0341197090767205
"EPX",0.0342822328783462
"ACY3",0.0345149758490011
"KLB",0.0345190109136909
"CAPN9",0.034606310128033
"ADORA3",0.0346381219979279
"REC114",0.0349427588591436
"DLX3",0.0349867967157681
"DBH",0.0350142841618453
"SYTL5",0.0350502821968511
"UCP1",0.0351544032756289
"MYADML2",0.0355325379798086
"CLDN20",0.0355647764820248
"PYCARD",0.035649838152199
"LRIT2",0.0358318311565807
"LHX4",0.0360023476316861
"PCBD2",0.0361136306153053
"PAX3",0.0362536791519896
"G6PC2",0.0362738013040724
"ALOX5AP",0.0364797991064463
"ATP10A",0.0366100326538077
"PTGER2",0.0367505720228866
"SUSD3",0.0369502298400275
"BICDL1",0.037249293694299
"SIGLEC10",0.0375569962694402
"TSPAN18",0.0375688093944297
"GBX2",0.0375956184064302
"MUC5AC",0.0376378356268162
"CCDC60",0.0376986932125424
"COL10A1",0.0377365690230597
"GPR17",0.0377371747296658
"ADIPOQ",0.03775490576782
"CD34",0.0379452494767738
"PLSCR5",0.0380422798431913
"CXCR5",0.038115587730476
"DLX5",0.0383520809191196
"GRK7",0.0383602171023533
"SUCNR1",0.0385538878853136
"SERPINE3",0.0386442993787339
"SLC25A32",0.0386511450749917
"RASSF9",0.0387113579678074
"F13A1",0.0387171264773045
"SLC5A4",0.0389259453211733
"OLFM2",0.0390621656470647
"CNR2",0.0392559298305564
"CFH",0.0393476945592817
"TPRG1",0.0393681819698241
"CITED2",0.039485359029441
"IL21R",0.0395418737623175
"IL2RB",0.0396466741258676
"TPH2",0.0397827547051668
"DEFB134",0.039840519148051
"MAK16",0.0398531598754213
"PLAC8",0.0399171170594043
"RNF183",0.039951987423647
"GSX2",0.0403370308320353
"LGALS12",0.0403444303581409
"SKOR1",0.0406598210806671
"ENPP6",0.0407728366030298
"PHOX2B",0.0408207663900106
"CCDC68",0.0408255845417841
"MPL",0.0408886802570949
"VIT",0.0409113801941795
"ALX4",0.0409443893369527
"PRDM6",0.0409905000397198
"FBXW10",0.0410251776973028
"COPB2",0.0411007596484115
"FBXW12",0.0412719277407359
"BCO1",0.0413846595084218
"DGKK",0.041417543710122
"ALX1",0.0414304244744882
"INSM2",0.0414490739156915
"SGK2",0.0414583916072496
"CETP",0.0416476695176476
"ZNF433",0.0417104070910756
"ZNF649",0.0417349879386779
"ANXA13",0.0418941628244585
"TMEM235",0.0422254735758244
"OSBP",0.0422541096425294
"ADAMTS20",0.0423233234155547
"BMPER",0.0423647988409652
"GSDMC",0.0423674148544812
"CGA",0.0424136519515112
"TYROBP",0.042434313716328
"TPTE2",0.0425957695730044
"CEMIP",0.0426044087379383
"SPINK5",0.0427090159816619
"BANK1",0.0427261007157114
"ZNF502",0.0427483789240939
"LDHAL6B",0.0428347284873806
"PTCRA",0.0430811810076402
"ISM2",0.0431704808945934
"IL6",0.0431735986191299
"GPR151",0.0432200127701888
"C1QB",0.0432598654040356
